asn,ixp,ixp_cc,fac,fac_cc
24429,BBIX Osaka,JP,NTT DATA Dojima (building #4),JP
24429,BBIX Osaka,JP,NTT Sonezaki Data Center(Dojima Campus),JP
24429,DE-CIX Madrid,ES,Digital Realty Madrid MAD1-2,ES
24429,DE-CIX Madrid,ES,Equinix MD2 - Madrid,ES
24429,DE-CIX Madrid,ES,Global Switch Madrid,ES
24429,DE-CIX Madrid,ES,nLighten Madrid MAD1,ES
24429,Netnod Stockholm GREEN -- MTU1500,SE,Digital Realty Stockholm STO1-6,SE
24429,Netnod Stockholm GREEN -- MTU1500,SE,Conapto Stockholm Nord (Sollentuna),SE
24429,Netnod Stockholm GREEN -- MTU1500,SE,"STOKAB KN7, Östermalm",SE
24429,Netnod Stockholm GREEN -- MTU1500,SE,Glesys Stockholm 1,SE
24429,Netnod Stockholm GREEN -- MTU1500,SE,Conapto Stockholm Syd (Sätra),SE
24429,Netnod Stockholm GREEN -- MTU1500,SE,"Equinix SK2 - Stockholm, Sköndal",SE
24429,Netnod Stockholm GREEN -- MTU1500,SE,STO01 - Vaultica Data Centers,SE
24429,Netnod Stockholm GREEN -- MTU1500,SE,Obenet Kista Gate,SE
24429,Netnod Stockholm GREEN -- MTU1500,SE,GlobalConnect Sätra,SE
24429,Netnod Stockholm GREEN -- MTU1500,SE,Stockholm/B,SE
24429,Netnod Stockholm GREEN -- MTU1500,SE,"Equinix SK1 - Stockholm, Bromma",SE
24429,Netnod Stockholm GREEN -- MTU1500,SE,Stockholm/C,SE
24429,Equinix Seattle,US,"Equinix SE4 - Seattle, Kent",US
24429,Equinix Seattle,US,Equinix SE2/SE3 - Seattle,US
24429,PIT Bolivia,BO,PIT Bolivia,BO
24429,OpenIXP / NiCE,ID,,
24429,IXPN Lagos,NG,Cloud Exchange West Africa,NG
24429,IXPN Lagos,NG,OADC LOS1 - Lagos,NG
24429,IXPN Lagos,NG,"Equinix LG1/LG2 – Lagos, Lekki",NG
24429,IXPN Lagos,NG,Digital Realty Lagos (LOS1-2),NG
24429,IXPN Lagos,NG,Rack Centre Lagos,NG
24429,IXPN Lagos,NG,Digital Realty Lekki (LKK1-2),NG
24429,IXPN Lagos,NG,"Africa Data Centres, Lagos LOS1, Nigeria",NG
24429,IXPN Lagos,NG,NCR-Marina,NG
24429,Equinix Hong Kong,HK,Equinix HK1 - Hong Kong,HK
24429,Equinix Hong Kong,HK,Equinix HK5 - Hong Kong,HK
24429,Equinix Hong Kong,HK,Equinix HK6 - Hong Kong,HK
24429,Equinix Hong Kong,HK,Equinix HK3 - Hong Kong,HK
24429,Equinix Hong Kong,HK,Equinix HK2 - Hong Kong,HK
24429,DE-CIX Marseille,FR,Digital Realty Marseille MRS1/2/3/4,FR
24429,DE-CIX Marseille,FR,Free Pro - Marseille - MRS1,FR
24429,AMS-IX Hong Kong,HK,Hutchinson HK,HK
24429,AMS-IX Hong Kong,HK,HGC - Sino Favour Centre,HK
24429,Equinix Singapore,SG,Equinix SG5 - Singapore,SG
24429,Equinix Singapore,SG,Equinix SG4 - Singapore,SG
24429,Equinix Singapore,SG,Equinix SG3 - Singapore,SG
24429,Equinix Singapore,SG,Equinix SG2 - Singapore,SG
24429,Equinix Singapore,SG,Equinix SG1 - Singapore,SG
24429,France-IX Paris,FR,Digital Realty Paris PAR2,FR
24429,France-IX Paris,FR,"Equinix PA7 - Paris, Energy Park",FR
24429,France-IX Paris,FR,Telehouse - Paris 3 (Magny),FR
24429,France-IX Paris,FR,OPCORE - DC3 / PAR3,FR
24429,France-IX Paris,FR,"Equinix PA6 - Paris, Condorcet",FR
24429,France-IX Paris,FR,OPCORE - DC2 / PAR2,FR
24429,France-IX Paris,FR,Telehouse - Paris 2 (Voltaire - Léon Frot),FR
24429,France-IX Paris,FR,Digital Realty Paris PAR5,FR
24429,France-IX Paris,FR,DATA4 Paris Marcoussis - PAR1,FR
24429,GNM-IX,NL,Sitel Bratislava,SK
24429,GNM-IX,NL,Telehouse - Paris 2 (Voltaire - Léon Frot),FR
24429,GNM-IX,NL,Digital Realty Amsterdam AMS9,NL
24429,GNM-IX,NL,LIM Warsaw,PL
24429,GNM-IX,NL,"Equinix SK1 - Stockholm, Bromma",SE
24429,GNM-IX,NL,Digital Realty Vienna VIE1-2,AT
24429,GNM-IX,NL,Cetin Data Center,RS
24429,GNM-IX,NL,"Equinix FR5 - Frankfurt, KleyerStrasse",DE
24429,GNM-IX,NL,Digital Realty Marseille MRS1/2/3/4,FR
24429,GNM-IX,NL,Ucomline Kiev,UA
24429,GNM-IX,NL,Telehouse - London (Docklands North),GB
24429,GNM-IX,NL,Tsvetochnaya Data Center,RU
24429,GNM-IX,NL,Moscow M9,RU
24429,GNM-IX,NL,Maxnet,UA
24429,GNM-IX,NL,OD-IX,UA
24429,GNM-IX,NL,GlobalConnect Hamburg (HAM2),DE
24429,GNM-IX,NL,DataSpace Moscow,RU
24429,GNM-IX,NL,"Equinix AM5 - Amsterdam, Schepenbergweg",NL
24429,GNM-IX,NL,Erlang.Ekb.MS145,RU
24429,GNM-IX,NL,TELEPOINT Sofia Centre,BG
24429,GNM-IX,NL,Digital Realty Stockholm STO1-6,SE
24429,GNM-IX,NL,DataPro Moscow,RU
24429,GNM-IX,NL,Bolshaya Morskaya 18,RU
24429,GNM-IX,NL,Linxdatacenter (Moscow),RU
24429,GNM-IX,NL,Innopoli,FI
24429,GNM-IX,NL,Raduga-2,RU
24429,GNM-IX,NL,"EKB, Uralcod",RU
24429,GNM-IX,NL,IVC ORW Saint-Petersburg,RU
24429,GNM-IX,NL,"Equinix SK2 - Stockholm, Sköndal",SE
24429,GNM-IX,NL,"Equinix WA1 - Warsaw, Centrum LIM",PL
24429,GNM-IX,NL,DataLine  Moscow DC OST,RU
24429,GNM-IX,NL,CE Colo Prague,CZ
24429,GNM-IX,NL,Linxdatacenter (Saint-Petersburg),RU
24429,GNM-IX,NL,NIKHEF Amsterdam,NL
24429,GNM-IX,NL,StoreData,RU
24429,GNM-IX,NL,"Equinix AM6 - Amsterdam, Duivendrechtsekade",NL
24429,GNM-IX,NL,IXcellerate MOS1,RU
24429,GNM-IX,NL,Digita Helsinki Pasila Broadcasting Tower,FI
24429,GNM-IX,NL,NewTelco Kiev,UA
24429,GNM-IX,NL,Telia Helsinki Datacenter,FI
24429,GNM-IX,NL,Sinar,RU
24429,GNM-IX,NL,"Equinix AM4 - Amsterdam, Science Park",NL
24429,GNM-IX,NL,Speedbone Berlin,DE
24429,GNM-IX,NL,NXDATA-1 Bucharest (BUH1),RO
24429,GNM-IX,NL,Equinix ZH4 - Zurich,CH
24429,GNM-IX,NL,Digital Realty Frankfurt FRA1-27,DE
24429,GNM-IX,NL,Nebula Oy Lauttasaari,FI
24429,GNM-IX,NL,4 Data Center,PL
24429,GNM-IX,NL,Dataplex Budapest,HU
24429,CSL Thai-IX Bangkok,TH,CS LoxInfo Data Center - The Cloud,TH
24429,CSL Thai-IX Bangkok,TH,Tellus Data Center,TH
24429,CSL Thai-IX Bangkok,TH,"TCC Technology Data Center- Bangkok,Thailand (TCC BNDC,TCC Bangna,TCCtech)",TH
24429,CSL Thai-IX Bangkok,TH,Telehouse – Bangkok,TH
24429,JPNAP Tokyo,JP,Digital Realty Tokyo - NRT10,JP
24429,JPNAP Tokyo,JP,Equinix TY2 - Tokyo,JP
24429,JPNAP Tokyo,JP,NTT-ME Ikebukuro DC,JP
24429,JPNAP Tokyo,JP,IIJ Shiroi DCC,JP
24429,JPNAP Tokyo,JP,COLT in Asia Tokyo Data Center 1 (TDC1),JP
24429,JPNAP Tokyo,JP,NTT  DOCOMO BUSINESS TK1 - Tokyo (NTT Otemachi),JP
24429,JPNAP Tokyo,JP,Otemachi Place West Tower (BBTower Shin-Otemachi),JP
24429,JPNAP Tokyo,JP,AT TOKYO (CC3),JP
24429,JPNAP Tokyo,JP,IIJ Ikebukuro DC,JP
24429,JPNAP Tokyo,JP,Digital Edge TYO2 (ComSpace 1) - Tokyo,JP
24429,JPNAP Tokyo,JP,SCSK netXDC (SI1/SI2/SI3)/NEC Inzai DC,JP
24429,JPNAP Tokyo,JP,AT TOKYO (CC1/CC2),JP
24429,JPNAP Tokyo,JP,NTT  DOCOMO BUSINESS Tokyo (NW1),JP
24429,JPNAP Tokyo,JP,Equinix TY4 - Tokyo,JP
24429,MIX-IT,IT,Aruba IT3 - Milan PSP,IT
24429,MIX-IT,IT,Cloud Europe,IT
24429,MIX-IT,IT,Equinix ML5 - Milan,IT
24429,MIX-IT,IT,Open Hub Med,IT
24429,MIX-IT,IT,MIL01 Vaultica Data Centers,IT
24429,MIX-IT,IT,C21,IT
24429,MIX-IT,IT,Data Felix DF01,IT
24429,MIX-IT,IT,"Equinix ML2 - Milan, Savona",IT
24429,MIX-IT,IT,MIX DC CALDERA,IT
24429,MIX-IT,IT,Aruba IT4 - Rome,IT
24429,MIX-IT,IT,Retelit Avalon 1,IT
24429,MIX-IT,IT,BOIX,IT
24429,MIX-IT,IT,DATA4 Milan-Cornaredo - MIL1,IT
24429,IIX-Jakarta,ID,NTT Jakarta 3 Data Center (JKT3),ID
24429,IIX-Jakarta,ID,EDGE1 (EG1) - Digital Edge JKT1 - Jakarta,ID
24429,IIX-Jakarta,ID,Datacenter APJII-Cyber,ID
24429,IIX-Jakarta,ID,EDGE2 (EG2) - Digital Edge JKT2 - Jakarta,ID
24429,IIX-Jakarta,ID,Digital Realty Bersama - CGK11,ID
24429,IIX-Jakarta,ID,Matrix Data Center JK3 (MDC JK3),ID
24429,IIX-Jakarta,ID,Bitera Data Center Indonesia Jakarta,ID
24429,IIX-Jakarta,ID,Princeton Digital JC1,ID
24429,IIX-Jakarta,ID,DCI Indonesia (JK5),ID
24429,IIX-Jakarta,ID,Princeton Digital JB1,ID
24429,IIX-Jakarta,ID,Area31 Data Center,ID
24429,IIX-Jakarta,ID,STT Jakarta 1,ID
24429,IIX-Jakarta,ID,NTT Jakarta 2 Data Center (JKT2),ID
24429,IIX-Jakarta,ID,Digital Realty Bersama - CGK10,ID
24429,BBIX Tokyo,JP,SoftBank Tokyo No. 4,JP
24429,BBIX Tokyo,JP,AT TOKYO (CC1/CC2),JP
24429,BBIX Tokyo,JP,FRT iDC Okinawa,JP
24429,BBIX Tokyo,JP,Digital Realty Tokyo - NRT10,JP
24429,BBIX Tokyo,JP,SCSK netXDC (SI1/SI2/SI3)/NEC Inzai DC,JP
24429,BBIX Tokyo,JP,COLT in Asia Tokyo Data Center 1 (TDC1),JP
24429,BBIX Tokyo,JP,Digital Edge TYO2 (ComSpace 1) - Tokyo,JP
24429,BBIX Tokyo,JP,Equinix TY4 - Tokyo,JP
24429,BBIX Tokyo,JP,AT TOKYO (CC3),JP
24429,BBIX Tokyo,JP,Maruyama Cable Landing Station,JP
24429,BBIX Tokyo,JP,NTT  DOCOMO BUSINESS Tokyo (NW1),JP
24429,BBIX Tokyo,JP,仙台中央データセンター,JP
24429,BBIX Tokyo,JP,Colt DC Tokyo II,JP
24429,BBIX Tokyo,JP,NTT DATA Otemachi Bldg,JP
24429,BBIX Tokyo,JP,Equinix TY11 - Tokyo,JP
24429,BBIX Tokyo,JP,Equinix TY2 - Tokyo,JP
24429,BBIX Thailand,TH,NT Bangrak Tower,TH
24429,BBIX Thailand,TH,"True IDC - North Muang Thong, Thailand",TH
24429,BBIX Thailand,TH,Telehouse – Bangkok,TH
24429,BBIX Thailand,TH,NTT Bangkok 1 Data Center (BKK1),TH
24429,AMS-IX,NL,"Equinix AM5 - Amsterdam, Schepenbergweg",NL
24429,AMS-IX,NL,Greenhouse Datacenters DC2,NL
24429,AMS-IX,NL,NIKHEF Amsterdam,NL
24429,AMS-IX,NL,"Equinix AM1/AM2 - Amsterdam, Luttenbergweg",NL
24429,AMS-IX,NL,"Digital Realty Amsterdam AMS3, AMS5-8, AMS10",NL
24429,AMS-IX,NL,"Equinix AM3 - Amsterdam, Science Park",NL
24429,AMS-IX,NL,Digital Realty Amsterdam AMS17,NL
24429,AMS-IX,NL,Bytesnet Rotterdam,NL
24429,AMS-IX,NL,Digital Realty Amsterdam AMS9,NL
24429,AMS-IX,NL,"Equinix AM6 - Amsterdam, Duivendrechtsekade",NL
24429,AMS-IX,NL,NorthC Amsterdam 1,NL
24429,AMS-IX,NL,Digital Realty Amsterdam AMS18,NL
24429,AMS-IX,NL,Smartdc Rotterdam,NL
24429,AMS-IX,NL,Global Switch Amsterdam,NL
24429,AMS-IX,NL,euNetworks Amsterdam,NL
24429,AMS-IX,NL,"Equinix AM7 - Amsterdam, Kuiperberweg",NL
24429,AMS-IX,NL,Iron Mountain Data Center - Amsterdam (AMS-1),NL
24429,Netnod Stockholm BLUE -- MTU1500,SE,Digital Realty Stockholm STO1-6,SE
24429,Netnod Stockholm BLUE -- MTU1500,SE,Conapto Stockholm Nord (Sollentuna),SE
24429,Netnod Stockholm BLUE -- MTU1500,SE,STO01 - Vaultica Data Centers,SE
24429,Netnod Stockholm BLUE -- MTU1500,SE,Stockholm/C,SE
24429,Netnod Stockholm BLUE -- MTU1500,SE,Glesys Stockholm 1,SE
24429,Netnod Stockholm BLUE -- MTU1500,SE,Obenet Kista Gate,SE
24429,Netnod Stockholm BLUE -- MTU1500,SE,GlobalConnect Sätra,SE
24429,Netnod Stockholm BLUE -- MTU1500,SE,Stockholm/B,SE
24429,Netnod Stockholm BLUE -- MTU1500,SE,"Equinix SK2 - Stockholm, Sköndal",SE
24429,Netnod Stockholm BLUE -- MTU1500,SE,"Equinix SK1 - Stockholm, Bromma",SE
24429,Netnod Stockholm BLUE -- MTU1500,SE,Conapto Stockholm Syd (Sätra),SE
24429,Netnod Stockholm BLUE -- MTU1500,SE,"STOKAB KN7, Östermalm",SE
24429,JPIX TOKYO,JP,NTT  DOCOMO BUSINESS Tokyo (NW1),JP
24429,JPIX TOKYO,JP,AT TOKYO (CC1/CC2),JP
24429,JPIX TOKYO,JP,COLT in Asia Tokyo Data Center 1 (TDC1),JP
24429,JPIX TOKYO,JP,AT TOKYO (CC3),JP
24429,JPIX TOKYO,JP,NTT DATA Mitaka DataCenter EAST,JP
24429,JPIX TOKYO,JP,Digital Realty Tokyo - NRT10,JP
24429,JPIX TOKYO,JP,Telehouse – TOKYO Otemachi (KDDI Otemachi),JP
24429,JPIX TOKYO,JP,Digital Edge TYO2 (ComSpace 1) - Tokyo,JP
24429,JPIX TOKYO,JP,NTT DATA Otemachi Bldg,JP
24429,JPIX TOKYO,JP,Equinix TY2 - Tokyo,JP
24429,Netnod Stockholm GREEN -- MTU4470,SE,Stockholm/B,SE
24429,Netnod Stockholm GREEN -- MTU4470,SE,"STOKAB KN7, Östermalm",SE
24429,Netnod Stockholm GREEN -- MTU4470,SE,Conapto Stockholm Syd (Sätra),SE
24429,Netnod Stockholm GREEN -- MTU4470,SE,STO01 - Vaultica Data Centers,SE
24429,Netnod Stockholm GREEN -- MTU4470,SE,GlobalConnect Sätra,SE
24429,Netnod Stockholm GREEN -- MTU4470,SE,Digital Realty Stockholm STO1-6,SE
24429,Netnod Stockholm GREEN -- MTU4470,SE,Glesys Stockholm 1,SE
24429,Netnod Stockholm GREEN -- MTU4470,SE,"Equinix SK2 - Stockholm, Sköndal",SE
24429,Netnod Stockholm GREEN -- MTU4470,SE,Conapto Stockholm Nord (Sollentuna),SE
24429,Netnod Stockholm GREEN -- MTU4470,SE,"Equinix SK1 - Stockholm, Bromma",SE
24429,Netnod Stockholm GREEN -- MTU4470,SE,Stockholm/C,SE
24429,Netnod Stockholm GREEN -- MTU4470,SE,Obenet Kista Gate,SE
24429,ESpanix Madrid Lower LAN,ES,Digital Realty Madrid MAD1-2,ES
24429,ESpanix Madrid Lower LAN,ES,DATA4 Madrid-Alcobendas - MAD1,ES
24429,ESpanix Madrid Lower LAN,ES,Cantabria Datacenter,ES
24429,ESpanix Madrid Lower LAN,ES,Espanix Datacenter,ES
24429,ESpanix Madrid Lower LAN,ES,Equinix MD2 - Madrid,ES
24429,ESpanix Madrid Lower LAN,ES,Magdalena Datacenter,ES
24429,ESpanix Madrid Lower LAN,ES,AtlasEdge DC Madrid MAD001,ES
24429,ESpanix Madrid Lower LAN,ES,Barcelona Cable Landing Station,ES
24429,LINX LON1,GB,Digital Realty London LHR21 (closed),GB
24429,LINX LON1,GB,COLT DC London II,GB
24429,LINX LON1,GB,Telehouse - London (Docklands North),GB
24429,LINX LON1,GB,Digital Realty London LHR18,GB
24429,LINX LON1,GB,"Equinix LD4 - London, Slough",GB
24429,LINX LON1,GB,"Equinix LD7 -  London, Slough",GB
24429,LINX LON1,GB,"Equinix LD6 - London, Slough",GB
24429,LINX LON1,GB,Telehouse - London (Docklands North Two),GB
24429,LINX LON1,GB,VIRTUS LONDON2 (Hayes),GB
24429,LINX LON1,GB,Digital Realty London LHR19,GB
24429,LINX LON1,GB,"Equinix LD8 - London, Docklands",GB
24429,LINX LON1,GB,Digital Realty London LHR20,GB
24429,LINX LON1,GB,"Equinix LD10 - London, Slough",GB
24429,LINX LON1,GB,"Equinix LD5 - London, Slough",GB
24429,LINX LON1,GB,Telehouse - London (Docklands East),GB
24429,LINX LON1,GB,Telehouse - London (Docklands West),GB
24429,LINX LON1,GB,Digital Realty London LON1-3,GB
24429,LINX LON1,GB,"Equinix LD9 - London, Powergate",GB
24429,UAE-IX,AE,Equinix DX3 - Dubai,AE
24429,UAE-IX,AE,Equinix DX1 - Dubai,AE
24429,UAE-IX,AE,datamena DXA - Dubai,AE
24429,Equinix Paris,FR,"Equinix PA2 - Paris, Saint-Denis",FR
24429,Equinix Paris,FR,Telehouse - Paris 2 (Voltaire - Léon Frot),FR
24429,Equinix Paris,FR,"Equinix PA10 - Paris, Saint-Denis",FR
24429,Equinix Paris,FR,"Equinix PA7 - Paris, Energy Park",FR
24429,Equinix Paris,FR,"Equinix PA6 - Paris, Condorcet",FR
24429,Equinix Paris,FR,"Equinix PA4 - Paris, Pantin",FR
24429,Equinix Paris,FR,"Equinix PA3 - Paris, Saint-Denis",FR
24429,Equinix Paris,FR,"Equinix PA5 - Paris, Victor Hugo",FR
24429,MSK-IX Moscow,RU,CSS MPS Moscow,RU
24429,MSK-IX Moscow,RU,DataSpace Moscow,RU
24429,MSK-IX Moscow,RU,Moscow TehnoGorod,RU
24429,MSK-IX Moscow,RU,Moscow M10,RU
24429,MSK-IX Moscow,RU,DataLine  Moscow DC OST,RU
24429,MSK-IX Moscow,RU,Linxdatacenter (Moscow),RU
24429,MSK-IX Moscow,RU,Moscow M9,RU
24429,MSK-IX Moscow,RU,Moscow CSS MPS,RU
24429,MSK-IX Moscow,RU,StoreData,RU
24429,MSK-IX Moscow,RU,"M100 datacenter Moscow, Varshavskoe 125",RU
24429,MSK-IX Moscow,RU,DataLine  Moscow DC NORD,RU
24429,MSK-IX Moscow,RU,IXcellerate MOS1,RU
24429,MSK-IX Moscow,RU,KIAEHOUSE,RU
24429,SAIX Saudi Arabia Riyadh,SA,KACST Building 44,SA
24429,TPIX-TW,TW,Chief HD Building Taipei,TW
24429,TPIX-TW,TW,Chief LY Building Taipei,TW
24429,TPIX-TW,TW,Chief LY2 Building Taipei,TW
24429,DE-CIX Frankfurt,DE,TelemaxX IPC4,DE
24429,DE-CIX Frankfurt,DE,CyrusOne Frankfurt 3,DE
24429,DE-CIX Frankfurt,DE,Keppel Data Centres | Keppel DC Frankfurt 1,DE
24429,DE-CIX Frankfurt,DE,NTT Frankfurt 1 Data Center (FRA1),DE
24429,DE-CIX Frankfurt,DE,Telehouse - Frankfurt,DE
24429,DE-CIX Frankfurt,DE,Pfalzkom DCRN I,DE
24429,DE-CIX Frankfurt,DE,CyrusOne Frankfurt 1,DE
24429,DE-CIX Frankfurt,DE,NTT Frankfurt 4 Data Center (FRA4),DE
24429,DE-CIX Frankfurt,DE,"Equinix FR5 - Frankfurt, KleyerStrasse",DE
24429,DE-CIX Frankfurt,DE,Global Switch Frankfurt,DE
24429,DE-CIX Frankfurt,DE,ITENOS Frankfurt (FRA1),DE
24429,DE-CIX Frankfurt,DE,"Equinix FR2 - Frankfurt, North",DE
24429,DE-CIX Frankfurt,DE,Iron Mountain Data Center - Frankfurt (FRA-2),DE
24429,DE-CIX Frankfurt,DE,"Equinix FR6 - Frankfurt, West",DE
24429,DE-CIX Frankfurt,DE,Digital Realty Frankfurt FRA29-32,DE
24429,DE-CIX Frankfurt,DE,Digital Realty Frankfurt FRA28,DE
24429,DE-CIX Frankfurt,DE,NewColo Frankfurt,DE
24429,DE-CIX Frankfurt,DE,"Equinix FR8 - Frankfurt, West",DE
24429,DE-CIX Frankfurt,DE,NewTelco Frankfurt,DE
24429,DE-CIX Frankfurt,DE,"Equinix FR7 - Frankfurt, Gutleutstrasse",DE
24429,DE-CIX Frankfurt,DE,Digital Realty Frankfurt FRA1-27,DE
24429,DE-CIX Frankfurt,DE,COLT DC Frankfurt,DE
24429,DE-CIX Frankfurt,DE,maincubes FRA01,DE
24429,DE-CIX Frankfurt,DE,Pfalzkom DCRN II,DE
24429,DE-CIX Frankfurt,DE,"Equinix FR4 - Frankfurt, West",DE
24429,DE-CIX Frankfurt,DE,NTT Frankfurt 2 Data Center (FRA2),DE
24429,JPIX OSAKA,JP,NTT Sonezaki Data Center(Dojima Campus),JP
24429,JPIX OSAKA,JP,Equinix OS1 - Osaka,JP
24429,JPIX OSAKA,JP,NTT DATA Dojima (building #4),JP
24429,JPIX OSAKA,JP,OPTAGE – OC1（Sonezaki DC）,JP
24429,JPIX OSAKA,JP,Equinix OS3 - Osaka,JP
24429,JPIX OSAKA,JP,Digital Realty Osaka - KIX11,JP
24429,JPIX OSAKA,JP,Telehouse – OSAKA 1&2,JP
24429,JPIX OSAKA,JP,Digital Edge OSA1 - Osaka,JP
17428,"CNIX (Qianhai, Shenzhen)",CN,Shenzhen Baiwangxinyun Datacenter,CN
17428,"CNIX (Qianhai, Shenzhen)",CN,GDS Shenzhen San,CN
17428,CNIX,CN,,
44421,KCIX,US,1530 SWIFT - NOCIX,US
44421,KCIX,US,NOCIX Clay Facility,US
44421,KCIX,US,Netrality Kansas City - 1102 Grand,US
44421,KCIX,US,FiberComm 713 Nebraska,US
44421,KCIX,US,Netrality Kansas City Metro – KC2 | 7801 Nieman,US
44421,KCIX,US,Netrality St. Louis - 210 N Tucker,US
44421,KCIX,US,Cologix DSM1,US
44421,KCIX,US,LightEdge Kansas City Subtropolis (KCI1),US
44421,KCIX,US,Patmos KC1,US
44421,KCIX,US,Netrality St. Louis - 900 Walnut,US
44421,KCIX,US,Netrality Houston - 1301 Fannin,US
44421,KCIX,US,Cologix MIN1,US
24138,CHN-IX Beijing,CN,ChinaCache Atecsys Data Center,CN
9812,SHIXP,CN,,
18245,CNIX,CN,,
18245,CHN-IX Beijing,CN,ChinaCache Atecsys Data Center,CN
17429,CHN-IX Beijing,CN,ChinaCache Atecsys Data Center,CN
23911,HKIX,HK,MEGA Two (iAdvantage Hong Kong),HK
23911,HKIX,HK,Telehouse - Hong Kong CCC (HKCOLO TKO),HK
23911,HKIX,HK,Equinix HK2 - Hong Kong,HK
23911,HKIX,HK,NTT Com Asia Hong Kong Financial Data Center,HK
23911,HKIX,HK,CUHK,HK
23911,HKIX,HK,MEGA-i (iAdvantage Hong Kong),HK
4842,YYCIX,CA,Arrow Calgary DC1,CA
4842,YYCIX,CA,Equinix CL1 - Calgary,CA
4842,YYCIX,CA,Equinix CL3 - Calgary (formerly Q9 Calgary Three),CA
4842,YYCIX,CA,Rogers Calgary DC2 (1313 10th Ave SW),CA
4842,YYCIX,CA,Cologix CGY1,CA
4842,YYCIX,CA,City of Calgary - City Hall,CA
4842,YYCIX,CA,eStruxture CAL-1,CA
4842,YYCIX,CA,Arrow Calgary DC2,CA
4842,YYCIX,CA,Datahive,CA
4842,SIX Seattle (Jumbo),US,DataBank Minneapolis (MSP4),US
4842,SIX Seattle (Jumbo),US,Cologix MIN1,US
4842,SIX Seattle (Jumbo),US,Cologix MIN2,US
4842,SIX Seattle (Jumbo),US,WowRack,US
4842,SIX Seattle (Jumbo),US,Equinix SE2/SE3 - Seattle,US
4842,SIX Seattle (Jumbo),US,Arrow Calgary DC2,CA
4842,SIX Seattle (Jumbo),US,H5 Data Centers Seattle,US
4842,SIX Seattle (Jumbo),US,Cologix MIN4,US
4842,SIX Seattle (Jumbo),US,KOMO Plaza Seattle (Formerly Fisher Plaza),US
4842,SIX Seattle (Jumbo),US,Centersquare Seattle (SEA1-B),US
4842,SIX Seattle (Jumbo),US,Cologix MIN3,US
4842,SIX Seattle (Jumbo),US,Digital Realty Seattle SEA10,US
4842,SIX Seattle (Jumbo),US,Sabey Intergate East Building 4,US
4842,SIX Seattle (Jumbo),US,Intergate West / Digital.forest / Fortress,US
4842,SIX Seattle (Jumbo),US,1530 SWIFT - NOCIX,US
4842,HKIX,HK,MEGA Two (iAdvantage Hong Kong),HK
4842,HKIX,HK,Telehouse - Hong Kong CCC (HKCOLO TKO),HK
4842,HKIX,HK,Equinix HK2 - Hong Kong,HK
4842,HKIX,HK,NTT Com Asia Hong Kong Financial Data Center,HK
4842,HKIX,HK,CUHK,HK
4842,HKIX,HK,MEGA-i (iAdvantage Hong Kong),HK
4842,SIX Seattle,US,Cologix MIN3,US
4842,SIX Seattle,US,Intergate West / Digital.forest / Fortress,US
4842,SIX Seattle,US,WowRack,US
4842,SIX Seattle,US,Equinix SE2/SE3 - Seattle,US
4842,SIX Seattle,US,Cologix MIN4,US
4842,SIX Seattle,US,KOMO Plaza Seattle (Formerly Fisher Plaza),US
4842,SIX Seattle,US,Cologix MIN1,US
4842,SIX Seattle,US,Cologix MIN2,US
4842,SIX Seattle,US,Digital Realty Seattle SEA10,US
4842,SIX Seattle,US,Arrow Calgary DC2,CA
4842,SIX Seattle,US,1530 SWIFT - NOCIX,US
4842,SIX Seattle,US,Sabey Intergate East Building 4,US
4842,SIX Seattle,US,H5 Data Centers Seattle,US
4842,SIX Seattle,US,Centersquare Seattle (SEA1-B),US
4842,SIX Seattle,US,DataBank Minneapolis (MSP4),US
4842,EVIX,US,Hurricane Electric Fremont 2,US
4842,EVIX,US,Tech Futures YVR1,CA
4842,KleyReX,DE,ITENOS Frankfurt (FRA1),DE
4842,KleyReX,DE,aixit Frankfurt,DE
4842,KleyReX,DE,INTERNIC Frankfurt,DE
4842,KleyReX,DE,Telehouse - Frankfurt,DE
4842,KleyReX,DE,NewTelco Frankfurt,DE
4842,KleyReX,DE,MK Netzdienste Datacenter,DE
4842,KleyReX,DE,"Equinix FR5 - Frankfurt, KleyerStrasse",DE
4842,KleyReX,DE,Digital Realty Frankfurt FRA1-27,DE
4842,KleyReX,DE,firstcolo - FRA4,DE
4842,KleyReX,DE,"Equinix FR7 - Frankfurt, Gutleutstrasse",DE
4842,KleyReX,DE,iNTERWERK Rechenzentrum,DE
4842,KleyReX,DE,NTT Frankfurt 1 Data Center (FRA1),DE
23844,CNIX,CN,,
38365,"CNIX (Qianhai, Shenzhen)",CN,Shenzhen Baiwangxinyun Datacenter,CN
38365,"CNIX (Qianhai, Shenzhen)",CN,GDS Shenzhen San,CN
38365,SHIXP,CN,,
38365,CNIX,CN,,
23853,SHIXP,CN,,
37968,AMS-IX Hong Kong,HK,Hutchinson HK,HK
37968,AMS-IX Hong Kong,HK,HGC - Sino Favour Centre,HK
37968,AMS-IX Hong Kong,HK,Hutchinson HK,HK
37968,AMS-IX Hong Kong,HK,HGC - Sino Favour Centre,HK
37968,AMS-IX Hong Kong,HK,Hutchinson HK,HK
37968,AMS-IX Hong Kong,HK,HGC - Sino Favour Centre,HK
37968,AMS-IX Hong Kong,HK,Hutchinson HK,HK
37968,AMS-IX Hong Kong,HK,HGC - Sino Favour Centre,HK
